language	gold_label	sentence1_binary_parse	sentence2_binary_parse	sentence1_parse	sentence2_parse	sentence1	sentence2	promptID	pairID	genre	label1	label2	label3	label4	label5	sentence1_tokenized	sentence2_tokenized	match
es	entailment					Some think that Calderón is a brave man, that he was already fighting against this social scourge; others believe that the Mexican president made a mistake, that the best thing would have been to keep turning a blind eye to it.	There is no unanimity on Calderón's administration.	560	1680	literature	entailment	-	-	-	-			
es	entailment					The drama, the fragility of man in these moments of international helplessness and hypocrisy, perhaps manifests itself better and more emphatically and without us having to collaborate with the effort of our attention, in those images that yesterday and today Show us the diaries of the "bodies" killed in Gaza by Israel, that people "chosen" by a vengeful and thunderous god of the Old Testament, and helped since the forties by the American governments.	The American government continues to help Israel	561	1681	literature	entailment	-	-	-	-			
es	neutral					The drama, the fragility of man in these moments of international helplessness and hypocrisy, perhaps manifests itself better and more emphatically and without us having to collaborate with the effort of our attention, in those images that yesterday and today Show us the diaries of the "bodies" killed in Gaza by Israel, that people "chosen" by a vengeful and thunderous god of the Old Testament, and helped since the forties by the American governments.	Images show dressed bodies	561	1682	literature	neutral	-	-	-	-			
es	contradiction					The drama, the fragility of man in these moments of international helplessness and hypocrisy, perhaps manifests itself better and more emphatically and without us having to collaborate with the effort of our attention, in those images that yesterday and today Show us the diaries of the "bodies" killed in Gaza by Israel, that people "chosen" by a vengeful and thunderous god of the Old Testament, and helped since the forties by the American governments.	Israel does not murder	561	1683	literature	contradiction	-	-	-	-			
es	contradiction					With all due respect, I find it very inconsiderate and gratuitous on your part.	It seems to me to be highly regarded by you.	562	1684	literature	contradiction	-	-	-	-			
es	neutral					With all due respect, I find it very inconsiderate and gratuitous on your part.	You are a problematic person.	562	1685	literature	neutral	-	-	-	-			
es	entailment					With all due respect, I find it very inconsiderate and gratuitous on your part.	That comment has been very inconsiderate.	562	1686	literature	entailment	-	-	-	-			
es	neutral					If you still lived and still wished to satisfy your vengeance in me, you would know that you have achieved it much better by letting me preserve life than by annihilating me.	Revenge is useless.	563	1687	literature	neutral	-	-	-	-			
es	contradiction					If you still lived and still wished to satisfy your vengeance in me, you would know that you have achieved it much better by letting me preserve life than by annihilating me.	Annihilating life is the best option for revenge.	563	1688	literature	contradiction	-	-	-	-			
es	entailment					If you still lived and still wished to satisfy your vengeance in me, you would know that you have achieved it much better by letting me preserve life than by annihilating me.	Letting life be preserved is a greater revenge than annihilating life.	563	1689	literature	entailment	-	-	-	-			
es	entailment					Since justice does not cover the entire universe, it could be said, at least reigns in Africa, fortunate continent.	In Africa there is justice.	564	1690	literature	entailment	-	-	-	-			
es	neutral					Since justice does not cover the entire universe, it could be said, at least reigns in Africa, fortunate continent.	In Africa it is very hot.	564	1691	literature	neutral	-	-	-	-			
es	contradiction					Since justice does not cover the entire universe, it could be said, at least reigns in Africa, fortunate continent.	Justice is everywhere.	564	1692	literature	contradiction	-	-	-	-			
es	entailment					I now keep the impression of this difference because literature, which sometimes seems like a game or a childish trade, is revealed here, in the greatness of Ferrer Lerín, as the frank transcript of a havoc.	Ferrer Lerín has put literature in its rightful place.	565	1693	literature	entailment	-	-	-	-			
es	contradiction					I now keep the impression of this difference because literature, which sometimes seems like a game or a childish trade, is revealed here, in the greatness of Ferrer Lerín, as the frank transcript of a havoc.	Because of Ferrer Lerín's fault, literature seems to be a childish game or trade.	565	1694	literature	contradiction	-	-	-	-			
es	neutral					I now keep the impression of this difference because literature, which sometimes seems like a game or a childish trade, is revealed here, in the greatness of Ferrer Lerín, as the frank transcript of a havoc.	Literature does not seem like the frank transcript of a havoc caused by Ferrer Lerín.	565	1695	literature	neutral	-	-	-	-			
es	neutral					Putting an end to the market, they tell us, would necessarily mean the establishment of a system of social control and hardship.	Citizenship agrees with the introduction of a system of social control.	566	1696	literature	neutral	-	-	-	-			
es	entailment					Putting an end to the market, they tell us, would necessarily mean the establishment of a system of social control and hardship.	Ending the market would entail a restriction of freedoms.	566	1697	literature	entailment	-	-	-	-			
es	contradiction					Putting an end to the market, they tell us, would necessarily mean the establishment of a system of social control and hardship.	Ending the market will mean that the law of supply and demand governs the production and consumption of products.	566	1698	literature	contradiction	-	-	-	-			
